38.55,0.46,39.01,5.08,0.23,16.62,0.23,0.46,###
146.12,0.46,152.12,12.46,20.08,60.48,15.0,43.4,en55@qq.com
2.08,52.63,5.77,64.63,9.0,63.71,5.77,52.17,：
269.38,5.08,275.85,20.31,189.51,51.71,183.05,36.47,en55@qq
171.97,39.24,177.51,54.02,137.35,69.25,130.42,52.63,找书
275.38,53.55,276.77,69.71,254.15,79.41,248.61,66.94,en5
235.68,68.79,240.3,82.64,200.59,97.41,194.59,80.33,找书：
275.85,104.8,276.31,121.42,235.68,136.65,229.22,119.57,2956
219.06,125.57,224.6,140.81,187.67,153.27,182.59,138.04,QQ：
142.42,152.81,149.35,166.66,18.7,214.68,14.08,197.13,en55@qq.com
210.75,181.44,216.75,193.9,85.64,241.91,79.18,224.37,en55@qq.com
276.77,156.5,276.77,171.74,255.07,182.36,249.53,165.74,QQ
276.77,207.75,276.31,222.52,253.69,231.29,248.61,219.75,###
276.77,257.61,275.85,273.31,265.69,279.31,260.15,263.15,找
275.38,309.32,276.77,326.86,251.84,335.17,246.76,318.09,QQ
209.37,335.17,213.52,347.63,196.87,349.02,194.89,341.11,m
222.29,276.08,226.91,291.77,111.95,331.48,108.72,316.7,2956604682
98.57,322.7,103.18,337.02,71.33,349.02,56.09,336.09,QQ:
158.12,248.38,161.81,263.61,50.55,303.78,44.55,288.54,2956604682
67.17,228.06,73.17,244.68,34.86,259.46,28.39,242.84,找书
0.69,207.29,3.46,219.29,5.77,217.91,3.0,207.75,：
33.01,293.16,38.09,307.93,0.69,324.55,0.23,305.16,QQ:
234.76,219.29,241.22,235.91,202.44,251.15,196.44,235.45,找书：
157.66,95.56,163.2,110.34,48.24,150.5,43.17,135.73,2956604682
32.09,138.96,38.55,156.04,0.23,170.35,0.23,151.43,QQ：
93.03,66.48,99.03,82.18,-0.23,118.65,0.23,100.18,956604682
243.53,72.02,243.53,98.33,125.8,98.33,125.8,72.02,BLUES
59.79,15.7,59.79,27.7,229.68,27.7,229.68,15.7,AMERICANPOPULAPM
169.66,321.78,169.66,330.09,258.76,330.09,258.76,321.78,DICKWEISSMAN
35.32,331.01,35.32,336.09,133.65,336.09,133.65,328.25,###
57.02,319.94,57.02,325.48,110.11,325.48,110.11,319.94,###
175.5,346.25,173.92,349.42,194.89,349.42,193.31,341.9,###
